country_code,year,gdp_current_usd,gni_current_usd,gdp_per_capita_usd,population_total
TKM,2009,20214385964.9123,18957543859.6491,3707.97850699617,5451592
TKM,2010,22583157894.7368,20689157894.7368,4058.53937000739,5564356
TKM,2011,29233333333.3333,26406333333.3333,5143.61929334647,5683417
TKM,2012,35164210526.3158,31835210526.3158,6053.8748468749,5808546
TKM,2013,39197543859.6491,35782543859.6491,6599.64529055481,5939341
TKM,2014,43524210526.3158,39603210526.3158,7164.14536184006,6075283
TKM,2015,35799714285.7143,33705628571.4286,5759.497903834,6215770
TKM,2016,36169428571.4286,35225885714.2857,5686.98040962764,6360041
TKM,2017,37926285714.2857,36352285714.2857,5828.4816623489,6507061
TKM,2018,40765428571.4286,39048469257.1429,6125.05169712085,6655524
TKM,2019,45232857142.8571,44588356857.1429,6648.0348960628,6803944
TKM,2020,45818000000,45566594285.7143,6592.60146027748,6949912
TKM,2021,50007428571.4286,49698385714.2857,7051.20211079213,7092043
TKM,2022,58972000000,58199983628.5714,8156.35211950774,7230193
TKM,2023,60628857142.8571,60128502828.5714,8232.65225980002,7364438
TLA,2000,2214460093284.61,2158061257274.94,4388.92770674477,504556065
TLA,2001,2161360548377.99,2106462918700.66,4222.97595866741,511809816
TLA,2002,1927322826341.17,1879217469969.05,3714.37620951264,518881965
TLA,2003,1960517857816.62,1908413870115.68,3728.72861070903,525787222
TLA,2004,2264876985801.18,2190415648193.08,4252.83966458452,532556401
TLA,2005,2752004485891.67,2658394303915.71,5103.97192245019,539188798
TLA,2006,3234928123366.26,3143425576793.23,5926.88361616607,545805913
TLA,2007,3826961016523.09,3731194871347.03,6927.88457871595,552399650
TLA,2008,4465814841123.63,4357503056876.13,7989.38091957413,558968822
TLA,2009,4176790139651.53,4074085796334.97,7386.60130680676,565454932
TLA,2010,5212131289578.22,5062633542685.83,9114.95264435886,571822092
TLA,2011,5941897813854.12,5766160883475.32,10277.044381301,578171855
TLA,2012,6007450802813.58,5834119780686.72,10277.5033533738,584524334
TLA,2013,6156391589157.93,6001807439226.35,10420.2573335148,590809938
TLA,2014,6272674497672.07,6121213834500.9,10506.5803083213,597023419
TLA,2015,5196815576719.09,5077904247139.65,8616.95753415631,603091701
TLA,2016,5055941096844.8,4929174661862.62,8301.80532535391,609017063
TLA,2017,5633597128103.88,5489934829631.6,9163.64829375482,614776664
TLA,2018,5505396811018.94,5331705004104.77,8875.74361403055,620274430
TLA,2019,5413386525184.87,5247170644534,8654.9472124286,625467307
TLA,2020,4561756343150.42,4429747969295.06,7240.2967237639205,630051021
TLA,2021,5313306131137.49,5137163310522.27,8382.42554035091,633862610
TLA,2022,6048473378741.76,5852685350815.81,9482.77639942335,637837815
TLA,2023,6804996162368.3,6590293921039.61,10593.1164302324,642397939
TLS,2000,366924300,515263700,492.457669429651,745088
TLS,2001,477443500,632908100,587.804355560918,812249
TLS,2002,469455500,759483400,533.982476434866,879159
TLS,2003,490439100,662036300,534.901153697657,916878
TLS,2004,440772000,681188500,474.420767344689,929074
TLS,2005,462268000,844992500,487.464555404292,948311
TLS,2006,453792400,1301035600,464.667001844159,976597
TLS,2007,542795400,1969382800,540.154584237662,1004889
TLS,2008,648523600,3263558900,628.153219252849,1032429
TLS,2009,726937800,2523605900,686.579295832381,1058782
TLS,2010,881909300,3324140000,813.060177250597,1084679
TLS,2011,1042534600,4581072400,939.045241112693,1110207
TLS,2012,1160555000,4318281900,1022.61903188429,1134885
TLS,2013,1395727400,4151960900,1204.56841532931,1158695
TLS,2014,1447535200,3337734900,1224.74957758801,1181903
TLS,2015,1590282400,2788459200,1319.59297370991,1205131
TLS,2016,1640464600,2220458200,1335.54390089814,1228312
TLS,2017,1584878400,2257643600,1266.17767952941,1251703
TLS,2018,1555988614.43594,2235769200,1219.46599728983,1275959
TLS,2019,2032550389.41316,2869483800,1562.36458068032,1300945
TLS,2020,2162619240.86927,2368614800,1630.86938521256,1326053
TLS,2021,3624889673.07263,3463610300,2684.82702378987,1350139
TLS,2022,3208593982.01071,3056814200,2343.24523350389,1369295
TLS,2023,2079916909.49485,2435124200,1502.51964514186,1384286
TMN,2000,573241814243.714,562204014798.461,1246.01975068888,460058369
TMN,2001,576409813039.273,567195271719.189,1225.81474139812,470225878
TMN,2002,561355905200.721,551484898247.942,1168.3592730487,480465143
TMN,2003,620751536901.38,608648150442.938,1263.91574540308,491133637
TMN,2004,735137864065.983,723356807092.213,1463.30467052578,502381957
TMN,2005,851999290348.688,838585071972.961,1657.84296915963,513920381
TMN,2006,991120945696.414,980772510639.522,1885.14870248156,525752130
TMN,2007,1204180777301.61,1198821635072.65,2240.98836783896,537343609
TMN,2008,1458839080561.82,1453617295579.35,2656.83046140438,549090016
TMN,2009,1410582747671.06,1401116599849.48,2512.8438203663,561349152
TMN,2010,1616377453367.17,1600461530690.79,2817.90380218152,573609877
TMN,2011,1894874707193.25,1873062135299.02,3234.88259884026,585763053
TMN,2012,2040682875800.27,2024458661132.53,3414.87165876932,597586990
TMN,2013,1916908014701.66,1897015376635.6,3147.24679176219,609074579
TMN,2014,1905795277902.57,1883452839796.91,3071.92771989,620390664
TMN,2015,1766686955969.17,1747195918894.41,2799.45441811562,631082594
TMN,2016,1814143960447.27,1798541501720.46,2828.10049044876,641470827
TMN,2017,1841061378336.06,1825237983097.31,2822.35969144684,652312809
TMN,2018,1848575675838.18,1828446844191.29,2784.50967675137,663878345
TMN,2019,1802751521237.61,1778451642081.33,2667.55895258895,675805691
TMN,2020,1633681676516.37,1607802595429.28,2375.4738441756,687728758
TMN,2021,1897688738870.79,1868595613221.49,2712.78189413176,699536053
TMN,2022,2113132495335.66,2079966256867.84,2970.11428767476,711465045
TMN,2023,2021678672152.72,1990966907451.04,2792.71457545742,723911670
TON,2000,204848487.806485,207445630.522436,1995.07667546271,102677
TON,2001,181117230.406546,181792226.331841,1753.51667576626,103288
TON,2002,182764280.828501,186164144.944038,1759.4805324576,103874
TON,2003,202246591.215502,203117735.153295,1936.04104012389,104464
TON,2004,230678011.42199,232994965.544852,2195.44890047673,105071
TON,2005,261823805.433238,261187150.297561,2477.72620144825,105671
TON,2006,292232703.306768,297409789.388275,2750.34778600857,106253
TON,2007,298519623.342085,303190247.400216,2797.06560109144,106726
TON,2008,344438844.333518,350233433.433855,3218.45303993196,107020
TON,2009,312415028.446113,322204221.320632,2914.23774004564,107203
TON,2010,366887374.989696,378823250.685221,3416.08356601207,107400
TON,2011,414143828.494419,426159393.51232,3849.99375750134,107570
TON,2012,471122971.305043,484981757.380237,4384.17058724217,107460
TON,2013,451788498.263614,463089516.3323,4219.24670113014,107078
TON,2014,440997734.928723,444161220.10368,4136.59010898445,106609
TON,2015,437525538.903019,442040662.565346,4123.90347238813,106095
TON,2016,420828254.541601,427456365.231077,3987.9861883704302,105524
TON,2017,459976847.108128,478466498.652129,4365.92929788648,105356
TON,2018,489714529.780507,513202712.755677,4638.8978542585,105567
TON,2019,494197853.971842,526879007.07684,4676.84802517145,105669
TON,2020,496856303.949489,532612599.977404,4700.44940541029,105704
TON,2021,518228028.701685,547916493.811226,4912.57966349119,105490
TON,2022,518180029.413435,543800046.748081,4933.07466930785,105042
TON,2023,508735107.033734,554269057.452886,4863.76384632192,104597
TSA,2000,544675445924.648,541106246652.762,440.253667577913,1237185482
TSA,2001,562554379798.02,559701947775.758,446.418919348871,1260149056
TSA,2002,593707009776.722,592153039582.647,462.898836496672,1282584796
TSA,2003,694775911444.331,692465491612.088,532.66154684429,1304347790
TSA,2004,804159915389.764,801719462966.921,606.478041696258,1325950587
TSA,2005,924419567611.272,921281070299.157,686.338193475473,1346886384
TSA,2006,1051897222990.84,1048237693766.14,769.387768077456,1367187349
TSA,2007,1342148092012.26,1341615908755.28,967.697911561283,1386949456
TSA,2008,1347380565219.4,1346112417142.62,958.275511460297,1406047164
TSA,2009,1502961023415.75,1502437705262.7,1054.43555885745,1425370200
TSA,2010,1869826933837.3,1860315604825.37,1294.02742131622,1444967010
TSA,2011,2045738547568.26,2038934502248.11,1397.0068242448,1464372623
TSA,2012,2057958207007.53,2046303724833.03,1387.18205938261,1483553073
TSA,2013,2111121954336.84,2097975674688.32,1405.85695515339,1501661991
TSA,2014,2323059672054.2,2308504967058.06,1528.49038355087,1519839246
TSA,2015,2414503392484.38,2400614185158.56,1570.54142462917,1537370078
TSA,2016,2679313169377.96,2663024946445.43,1722.90703415144,1555111864
TSA,2017,3075955432871.73,3054812722254.06,1956.06707554186,1572520427
TSA,2018,3159841615195.07,3140864618991.52,1988.3663331799,1589164714
TSA,2019,3318484576527.33,3302728208717.35,2067.05975687637,1605412986
TSA,2020,3172770463749.49,3149986692759.61,1957.20343722686,1621073417
TSA,2021,3717045071833.11,3699184668973.52,2273.72055798689,1634785356
TSA,2022,3930640282535.14,3900266483672.62,2385.08341578414,1648009565
TSA,2023,4210278492152.87,4174964477502.45,2532.37560051691,1662580579
TSS,2000,428318893884.446,461252736129.317,628.840266615582,681125107
TSS,2001,410360395732.846,429772657244.165,586.573887183773,699588585
TSS,2002,446787656285.317,449835477164.086,621.693593325091,718662153
TSS,2003,562567531085.204,589485564050.543,761.960232838532,738316131
TSS,2004,700138145283.163,727090776259.5,922.869892282636,758653144
TSS,2005,832620439836.322,848144367221.167,1067.92060585161,779665113
TSS,2006,982221551651.44,961299928428.196,1225.83189983052,801269368
TSS,2007,1136393300622.57,1103834615084.89,1379.84671770247,823564883
TSS,2008,1288561561101.97,1210168775700.07,1521.94071024084,846656872
TSS,2009,1230959378749.76,1168200318472.05,1414.33125611398,870347292
TSS,2010,1455689721145.79,1374957106602.9,1627.0749666999,894666657
TSS,2011,1636626485590.66,1545410392916.51,1779.85473126318,919528126
TSS,2012,1701125321406.29,1619140115101.17,1800.18917356916,944970310
TSS,2013,1806643863646.98,1716116629637.87,1860.15512086344,971232906
TSS,2014,1882677435511,1813231599634.22,1886.52398812139,997961037
TSS,2015,1676330914192.17,1625726271219.82,1635.04422604526,1025251114
TSS,2016,1528989342276.6,1492582903026.06,1452.27420076776,1052824144
TSS,2017,1667076470688.94,1618462282780.85,1542.24464874276,1080941647
TSS,2018,1790131601908.14,1738046364130.64,1612.7355316349,1109997000
TSS,2019,1843035420525.45,1793344951008.29,1617.66888069241,1139315618
TSS,2020,1730702407679.05,1699395036866.76,1480.47864226138,1169015451
TSS,2021,1943719394821.09,1894562090767.52,1621.10097013513,1199011925
TSS,2022,2085278582815.11,2024469416269.07,1696.43999286939,1229208573
TSS,2023,1946245643472.37,1888475713937.83,1544.75911473464,1259902353
TTO,2000,8154342116.10311,7525841785.06069,6178.58975559687,1319774
TTO,2001,8824849191.03571,8285550639.42102,6657.41466937221,1325567
TTO,2002,9008298228.60273,8528496916.87032,6762.93080808096,1332011
TTO,2003,11305459802.0683,10624559800.4797,8445.04653518298,1338709
TTO,2004,13280291989.5755,12882991484.9868,9871.03419820086,1345380
TTO,2005,15982389018.4041,15189383731.3665,12346.4373094075,1294494
TTO,2006,18369361094.3886,17413161100.7256,14152.6607422113,1297944
TTO,2007,21641620049.9352,20672820043.6143,16606.675360681,1303188
TTO,2008,27871587349.5413,26643587349.5413,21298.9945258063,1308587
TTO,2009,19172165225.5015,18155065223.9207,14634.0565003912,1310106
TTO,2010,22157920592.3669,21078421939.0831,16815.424737361,1317714
TTO,2011,25433007437.1605,22613153665.2749,19151.0870229722,1328019
TTO,2012,27147349937.4689,24851098660.3683,20332.1389531925,1335194
TTO,2013,28560536917.4602,26993681430.3602,21304.9776454565,1340557
TTO,2014,29474180442.0125,27751034958.9139,21908.3017802988,1345343
TTO,2015,26841143094.6765,26601500037.1622,19887.2337359338,1349667
TTO,2016,23624333663.6693,23199193083.4266,17449.1623528186,1353895
TTO,2017,23847765529.2959,23896765348.6048,17578.6417765865,1356633
TTO,2018,23888910151.9167,23188905086.0089,17575.8042838042,1359193
TTO,2019,23588037786.7403,22981040213.1848,17293.4730123427,1363985
TTO,2020,20991339706.5613,19935732351.6791,15358.8612973066,1366725
TTO,2021,24177305760.2763,23785607491.5699,17679.1812561341,1367558
TTO,2022,28510328245.1372,26788335638.8366,20874.37682915,1365805
TTO,2023,25489373405.0619,25994473399.6992,18639.259241294,1367510
TUN,2000,21473528160.7782,20530640563.8649,2199.04465936314,9764935
TUN,2001,22065832448.8623,21125269598.5926,2235.71981624751,9869677
TUN,2002,23141616604.5242,22163303517.6084,2320.7723805785,9971515
TUN,2003,27453902261.4629,26386424703.0171,2725.8643148859,10071632
TUN,2004,31183885241.4396,29910387027.5166,3067.41936376975,10166163
TUN,2005,32272186694.8043,30609441874.8405,3146.8260743927,10255472
TUN,2006,34376664600.5898,32795402039.7814,3322.56933570096,10346410
TUN,2007,38915353866.757,36887349202.955,3726.91672935667,10441702
TUN,2008,44859439902.2191,42362000483.7105,4255.05008019523,10542635
TUN,2009,43455740497.3061,41333728314.6026,4080.09032448781,10650681
TUN,2010,46206091937.9628,44139124353.7795,4291.86120891575,10765980
TUN,2011,48123325825.0739,45963001044.9054,4420.64772206537,10886035
TUN,2012,47311401812.6733,45406928007.8264,4297.26782454273,11009647
TUN,2013,48685446413.953,46623799470.4116,4369.79345826358,11141361
TUN,2014,50271812920.612,48568157921.8637,4458.97895464547,11274288
TUN,2015,45779494041.9295,44599350028.6752,4014.94773686432,11402264
TUN,2016,44360072680.4476,43403523130.2312,3847.80354448809,11528674
TUN,2017,42163530590.9462,41171063372.4955,3619.03247319953,11650498
TUN,2018,42686504459.801,41650260477.7648,3628.10366464236,11765514
TUN,2019,41905642418.825,40813336000.5153,3528.87213306798,11875081
TUN,2020,42491780918.361,41095052621.3235,3548.65363663803,11974057
TUN,2021,47073234359.1819,45843160788.8016,3906.93926319391,12048622
TUN,2022,44948769171.285,43975286763.7582,3708.8481241036,12119334
TUN,2023,48196281783.9479,46989038258.4066,3950.3753419816,12200431
TUR,2000,274294623164.043,270292626364.522,4192.44316738494,65425961
TUR,2001,201753123806.695,196753123466.722,3045.55413956926,66245128
TUR,2002,240249071871.106,235695070612.171,3583.19745897158,67048795
TUR,2003,314595572145.767,309038571373.491,4637.88218501529,67831730
TUR,2004,408865430220.331,403256429236.667,5960.77898909049,68592617
TUR,2005,506314717661.655,500944717228.671,7303.01388860245,69329557
TUR,2006,557076157773.479,551090156041.365,7953.07848024969,70045349
TUR,2007,681321124295.914,675043124752.031,9711.22376120832,70158112
TUR,2008,770449132861.373,762846134597.398,10843.5036940489,71051678
TUR,2009,649289324627.732,641634325735.683,9012.99945793034,72039206
TUR,2010,776967266305.53,770447267912.172,10622.7020439723,73142150
TUR,2011,838785289694.35,831535291633.632,11300.7852215681,74223629
TUR,2012,880555885492.269,873967885696.166,11713.2849831139,75175827
TUR,2013,957799120008.32,949179118910.55,12578.1878632,76147624
TUR,2014,938934609296.966,930729607730.772,12165.220135038,77181884
TUR,2015,864313810469.009,854630812149.625,11049.9951100942,78218479
TUR,2016,869682881593.041,860502882358.775,10970.0458948862,79277962
TUR,2017,858988492853.742,848258493926.206,10695.550196231,80312698
TUR,2018,778972108040.602,767898107702.972,9568.83506330228,81407204
TUR,2019,761005915750.925,749162915107.126,9215.44049888114,82579440
TUR,2020,720338490327.248,711734489817.061,8638.73903848102,83384680
TUR,2021,819865223976.115,809177224520.413,9743.21277804855,84147318
TUR,2022,907118434653.505,898302434431.193,10674.504157865,84979913
TUR,2023,1118252958513.72,1106832958513.72,13105.6585004778,85325965
TUV,2000,15073975.5349377,23388780.4400093,1579.41906275542,9544
TUV,2001,13964732.327114,25728312.5120898,1456.78409421177,9586
TUV,2002,16842672.5952874,34704924.5258109,1750.25175052348,9623
TUV,2003,19456338.0318228,29335488.2308611,2006.84249941442,9695
TUV,2004,22798274.9795551,37853152.6337156,2322.56265072892,9816
TUV,2005,22909979.8163078,38472041.8061312,2304.82694329052,9940
TUV,2006,24096875.4635825,39025115.7214793,2396.26844307702,10056
TUV,2007,28450168.692765,49593999.3573609,2794.16310084119,10182
TUV,2008,31874434.857882,50826554.4239199,3088.30877413836,10321
TUV,2009,28076983.9703819,48361902.9643836,2683.96749549583,10461
TUV,2010,32105408.4771121,51201338.5203443,3024.8170790571,10614
TUV,2011,39196957.4908996,58228111.8516127,3636.08139989792,10780
TUV,2012,39345579.4723758,51075325.0410799,3598.46163091053,10934
TUV,2013,38615890.6320745,59123245.5111441,3510.21640142483,11001
TUV,2014,38760982.6540096,51169635.1870398,3528.85858102782,10984
TUV,2015,36811936.0824587,56981796.8732392,3357.83417700071,10963
TUV,2016,41629064.2232388,60537505.5567367,3808.69755015909,10930
TUV,2017,45276595.3533146,62753169.5532811,4165.66338700106,10869
TUV,2018,48015259.8751356,69534791.9773583,4466.12034928245,10751
TUV,2019,54123198.5662913,72178098.5424471,5115.13075950206,10581
TUV,2020,51746594.3148543,70406824.1018247,4976.11254109571,10399
TUV,2021,60196405.7138393,81175820.1474733,5905.08198095343,10194
TUV,2022,59065982.0873657,79595592.3155465,5911.32727055301,9992
TUV,2023,62280311.5852172,84217404.1356413,6344.7750188689,9816
TZA,2000,13371767081.7428,13256772380.1667,401.698150634766,34260139
